arc_id,from_node,to_node,base_cost,resource_id
220,122,123,1.0,4102
221,123,122,1.0,4102
222,123,114,1.05,4103
223,114,123,1.05,4103
224,124,104,0.5,-1
225,120,125,0.5,-1
226,126,120,0.5,-1
227,104,127,0.5,-1
228,128,104,0.5,-1
229,120,129,0.5,-1
230,130,131,1.0,5000
231,131,130,1.0,5000
232,131,132,1.0,5001
233,132,131,1.0,5001
234,132,133,1.0,5002
235,133,132,1.0,5002
236,133,134,1.0,5003
237,134,133,1.0,5003
238,134,135,1.0,5004
239,135,134,1.0,5004
240,135,136,1.0,5005
241,136,135,1.0,5005
242,136,137,1.0,5006
243,137,136,1.0,5006
244,137,138,1.0,5007
245,138,137,1.0,5007
246,138,139,1.0,5008
247,139,138,1.0,5008
248,139,140,1.0,5009
249,140,139,1.0,5009
250,140,141,1.0,5010
251,141,140,1.0,5010
252,141,142,1.0,5011
253,142,141,1.0,5011
254,142,143,1.0,5012
255,143,142,1.0,5012
256,143,144,1.0,5013
257,144,143,1.0,5013
258,144,145,1.0,5014
259,145,144,1.0,5014
260,145,146,1.0,5015
261,146,145,1.0,5015
262,136,147,1.05,5100
263,147,136,1.05,5100
264,147,148,1.0,5101
265,148,147,1.0,5101
266,148,149,1.0,5102
267,149,148,1.0,5102
268,149,140,1.05,5103
269,140,149,1.05,5103
270,150,130,0.5,-1
271,146,151,0.5,-1
272,152,146,0.5,-1
273,130,153,0.5,-1
274,154,130,0.5,-1
275,146,155,0.5,-1
276,156,157,1.0,6000
277,157,156,1.0,6000
278,157,158,1.0,6001
279,158,157,1.0,6001
280,158,159,1.0,6002
281,159,158,1.0,6002
282,159,160,1.0,6003
283,160,159,1.0,6003
284,160,161,1.0,6004
285,161,160,1.0,6004
286,161,162,1.0,6005
287,162,161,1.0,6005
288,162,163,1.0,6006
289,163,162,1.0,6006
290,163,164,1.0,6007
291,164,163,1.0,6007
292,164,165,1.0,6008
293,165,164,1.0,6008
294,165,166,1.0,6009
295,166,165,1.0,6009
296,166,167,1.0,6010
297,167,166,1.0,6010
298,167,168,1.0,6011
299,168,167,1.0,6011
300,168,169,1.0,6012
301,169,168,1.0,6012
302,169,170,1.0,6013
303,170,169,1.0,6013
304,170,171,1.0,6014
305,171,170,1.0,6014
306,171,172,1.0,6015
307,172,171,1.0,6015
308,162,173,1.05,6100
309,173,162,1.05,6100
310,173,174,1.0,6101
311,174,173,1.0,6101
312,174,175,1.0,6102
313,175,174,1.0,6102
314,175,166,1.05,6103
315,166,175,1.05,6103
316,176,156,0.5,-1
317,172,177,0.5,-1
318,178,172,0.5,-1
319,156,179,0.5,-1
320,180,156,0.5,-1
321,172,181,0.5,-1
322,182,183,1.0,7000
323,183,182,1.0,7000
324,183,184,1.0,7001
325,184,183,1.0,7001
326,184,185,1.0,7002
327,185,184,1.0,7002
328,185,186,1.0,7003
329,186,185,1.0,7003
330,186,187,1.0,7004
331,187,186,1.0,7004
332,187,188,1.0,7005
333,188,187,1.0,7005
334,188,189,1.0,7006
335,189,188,1.0,7006
336,189,190,1.0,7007
337,190,189,1.0,7007
338,190,191,1.0,7008
339,191,190,1.0,7008
340,191,192,1.0,7009
341,192,191,1.0,7009
342,192,193,1.0,7010
343,193,192,1.0,7010
344,193,194,1.0,7011
345,194,193,1.0,7011
346,194,195,1.0,7012
347,195,194,1.0,7012
348,195,196,1.0,7013
349,196,195,1.0,7013
350,196,197,1.0,7014
351,197,196,1.0,7014
352,197,198,1.0,7015
353,198,197,1.0,7015
354,188,199,1.05,7100
355,199,188,1.05,7100
356,199,200,1.0,7101
357,200,199,1.0,7101
358,200,201,1.0,7102
359,201,200,1.0,7102
360,201,192,1.05,7103
361,192,201,1.05,7103
362,202,182,0.5,-1
363,198,203,0.5,-1
364,204,198,0.5,-1
365,182,205,0.5,-1
366,206,182,0.5,-1
367,198,207,0.5,-1
368,208,209,1.0,8000
369,209,208,1.0,8000
370,209,210,1.0,8001
371,210,209,1.0,8001
372,210,211,1.0,8002
373,211,210,1.0,8002
374,211,212,1.0,8003
375,212,211,1.0,8003
376,212,213,1.0,8004
377,213,212,1.0,8004
378,213,214,1.0,8005
379,214,213,1.0,8005
380,214,215,1.0,8006
381,215,214,1.0,8006
382,215,216,1.0,8007
383,216,215,1.0,8007
384,216,217,1.0,8008
385,217,216,1.0,8008
386,217,218,1.0,8009
387,218,217,1.0,8009
388,218,219,1.0,8010
389,219,218,1.0,8010
390,219,220,1.0,8011
391,220,219,1.0,8011
392,220,221,1.0,8012
393,221,220,1.0,8012
394,221,222,1.0,8013
395,222,221,1.0,8013
396,222,223,1.0,8014
397,223,222,1.0,8014
398,223,224,1.0,8015
399,224,223,1.0,8015
400,214,225,1.05,8100
401,225,214,1.05,8100
402,225,226,1.0,8101
403,226,225,1.0,8101
404,226,227,1.0,8102
405,227,226,1.0,8102
406,227,218,1.05,8103
407,218,227,1.05,8103
408,228,208,0.5,-1
409,224,229,0.5,-1
410,230,224,0.5,-1
411,208,231,0.5,-1
412,232,208,0.5,-1
413,224,233,0.5,-1
414,234,235,1.0,9000
415,235,234,1.0,9000
416,235,236,1.0,9001
417,236,235,1.0,9001
418,236,237,1.0,9002
419,237,236,1.0,9002
420,237,238,1.0,9003
421,238,237,1.0,9003
422,238,239,1.0,9004
423,239,238,1.0,9004
424,239,240,1.0,9005
425,240,239,1.0,9005
426,240,241,1.0,9006
427,241,240,1.0,9006
428,241,242,1.0,9007
429,242,241,1.0,9007
430,242,243,1.0,9008
431,243,242,1.0,9008
432,243,244,1.0,9009
433,244,243,1.0,9009
434,244,245,1.0,9010
435,245,244,1.0,9010
436,245,246,1.0,9011
437,246,245,1.0,9011
438,246,247,1.0,9012
439,247,246,1.0,9012
440,247,248,1.0,9013
441,248,247,1.0,9013
442,248,249,1.0,9014
443,249,248,1.0,9014
444,249,250,1.0,9015
445,250,249,1.0,9015
446,240,251,1.05,9100
447,251,240,1.05,9100
448,251,252,1.0,9101
449,252,251,1.0,9101
450,252,253,1.0,9102
451,253,252,1.0,9102
452,253,244,1.05,9103
453,244,253,1.05,9103
454,254,234,0.5,-1
455,250,255,0.5,-1
456,256,250,0.5,-1
457,234,257,0.5,-1
458,258,234,0.5,-1
459,250,259,0.5,-1
460,260,261,1.0,10000
461,261,260,1.0,10000
462,261,262,1.0,10001
463,262,261,1.0,10001
464,262,263,1.0,10002
465,263,262,1.0,10002
466,263,264,1.0,10003
467,264,263,1.0,10003
468,264,265,1.0,10004
469,265,264,1.0,10004
470,265,266,1.0,10005
471,266,265,1.0,10005
472,266,267,1.0,10006
473,267,266,1.0,10006
474,267,268,1.0,10007
475,268,267,1.0,10007
476,268,269,1.0,10008
477,269,268,1.0,10008
478,269,270,1.0,10009
479,270,269,1.0,10009
480,270,271,1.0,10010
481,271,270,1.0,10010
482,271,272,1.0,10011
483,272,271,1.0,10011
484,272,273,1.0,10012
485,273,272,1.0,10012
486,273,274,1.0,10013
487,274,273,1.0,10013
488,274,275,1.0,10014
489,275,274,1.0,10014
490,275,276,1.0,10015
491,276,275,1.0,10015
492,266,277,1.05,10100
493,277,266,1.05,10100
494,277,278,1.0,10101
495,278,277,1.0,10101
496,278,279,1.0,10102
497,279,278,1.0,10102
498,279,270,1.05,10103
499,270,279,1.05,10103
500,280,260,0.5,-1
501,276,281,0.5,-1
502,282,276,0.5,-1
503,260,283,0.5,-1
504,284,260,0.5,-1
505,276,285,0.5,-1
506,286,287,1.0,11000
507,287,286,1.0,11000
508,287,288,1.0,11001
509,288,287,1.0,11001
510,288,289,1.0,11002
511,289,288,1.0,11002
512,289,290,1.0,11003
513,290,289,1.0,11003
514,290,291,1.0,11004
515,291,290,1.0,11004
516,291,292,1.0,11005
517,292,291,1.0,11005
518,292,293,1.0,11006
519,293,292,1.0,11006
520,293,294,1.0,11007
521,294,293,1.0,11007
522,294,295,1.0,11008
523,295,294,1.0,11008
524,295,296,1.0,11009
525,296,295,1.0,11009
526,296,297,1.0,11010
527,297,296,1.0,11010
528,297,298,1.0,11011
529,298,297,1.0,11011
530,298,299,1.0,11012
531,299,298,1.0,11012
532,299,300,1.0,11013
533,300,299,1.0,11013
534,300,301,1.0,11014
535,301,300,1.0,11014
536,301,302,1.0,11015
537,302,301,1.0,11015
538,292,303,1.05,11100
539,303,292,1.05,11100
540,303,304,1.0,11101
541,304,303,1.0,11101
542,304,305,1.0,11102
543,305,304,1.0,11102
544,305,296,1.05,11103
545,296,305,1.05,11103
546,306,286,0.5,-1
547,302,307,0.5,-1
548,308,302,0.5,-1
549,286,309,0.5,-1
550,310,286,0.5,-1
551,302,311,0.5,-1
552,312,313,1.0,12000
553,313,312,1.0,12000
554,313,314,1.0,12001
555,314,313,1.0,12001
556,314,315,1.0,12002
557,315,314,1.0,12002
558,315,316,1.0,12003
559,316,315,1.0,12003
560,316,317,1.0,12004
561,317,316,1.0,12004
562,317,318,1.0,12005
563,318,317,1.0,12005
564,318,319,1.0,12006
565,319,318,1.0,12006
566,319,320,1.0,12007
567,320,319,1.0,12007
568,320,321,1.0,12008
569,321,320,1.0,12008
570,321,322,1.0,12009
571,322,321,1.0,12009
572,322,323,1.0,12010
573,323,322,1.0,12010
574,323,324,1.0,12011
575,324,323,1.0,12011
576,324,325,1.0,12012
577,325,324,1.0,12012
578,325,326,1.0,12013
579,326,325,1.0,12013
580,326,327,1.0,12014
581,327,326,1.0,12014
582,327,328,1.0,12015
583,328,327,1.0,12015
584,318,329,1.05,12100
585,329,318,1.05,12100
586,329,330,1.0,12101
587,330,329,1.0,12101
588,330,331,1.0,12102
589,331,330,1.0,12102
590,331,322,1.05,12103
591,322,331,1.05,12103
592,332,312,0.5,-1
593,328,333,0.5,-1
594,334,328,0.5,-1
595,312,335,0.5,-1
596,336,312,0.5,-1
597,328,337,0.5,-1
598,338,339,1.0,13000
599,339,338,1.0,13000
600,339,340,1.0,13001
601,340,339,1.0,13001
602,340,341,1.0,13002
603,341,340,1.0,13002
604,341,342,1.0,13003
605,342,341,1.0,13003
606,342,343,1.0,13004
607,343,342,1.0,13004
608,343,344,1.0,13005
609,344,343,1.0,13005
610,344,345,1.0,13006
611,345,344,1.0,13006
612,345,346,1.0,13007
613,346,345,1.0,13007
614,346,347,1.0,13008
615,347,346,1.0,13008
616,347,348,1.0,13009
617,348,347,1.0,13009
618,348,349,1.0,13010
619,349,348,1.0,13010
620,349,350,1.0,13011
621,350,349,1.0,13011
622,350,351,1.0,13012
623,351,350,1.0,13012
624,351,352,1.0,13013
625,352,351,1.0,13013
626,352,353,1.0,13014
627,353,352,1.0,13014
628,353,354,1.0,13015
629,354,353,1.0,13015
630,344,355,1.05,13100
631,355,344,1.05,13100
632,355,356,1.0,13101
633,356,355,1.0,13101
634,356,357,1.0,13102
635,357,356,1.0,13102
636,357,348,1.05,13103
637,348,357,1.05,13103
638,358,338,0.5,-1
639,354,359,0.5,-1
640,360,354,0.5,-1
641,338,361,0.5,-1
642,362,338,0.5,-1
643,354,363,0.5,-1
644,364,365,1.0,14000
645,365,364,1.0,14000
646,365,366,1.0,14001
647,366,365,1.0,14001
648,366,367,1.0,14002
649,367,366,1.0,14002
650,367,368,1.0,14003
651,368,367,1.0,14003
652,368,369,1.0,14004
653,369,368,1.0,14004
654,369,370,1.0,14005
655,370,369,1.0,14005
656,370,371,1.0,14006
657,371,370,1.0,14006
658,371,372,1.0,14007
659,372,371,1.0,14007
660,372,373,1.0,14008
661,373,372,1.0,14008
662,373,374,1.0,14009
663,374,373,1.0,14009
664,374,375,1.0,14010
665,375,374,1.0,14010
666,375,376,1.0,14011
667,376,375,1.0,14011
668,376,377,1.0,14012
669,377,376,1.0,14012
670,377,378,1.0,14013
671,378,377,1.0,14013
672,378,379,1.0,14014
673,379,378,1.0,14014
674,379,380,1.0,14015
675,380,379,1.0,14015
676,370,381,1.05,14100
677,381,370,1.05,14100
678,381,382,1.0,14101
679,382,381,1.0,14101
680,382,383,1.0,14102
681,383,382,1.0,14102
682,383,374,1.05,14103
683,374,383,1.05,14103
684,384,364,0.5,-1
685,380,385,0.5,-1
686,386,380,0.5,-1
687,364,387,0.5,-1
688,388,364,0.5,-1
689,380,389,0.5,-1
690,390,391,1.0,15000
691,391,390,1.0,15000
692,391,392,1.0,15001
693,392,391,1.0,15001
694,392,393,1.0,15002
695,393,392,1.0,15002
696,393,394,1.0,15003
697,394,393,1.0,15003
698,394,395,1.0,15004
699,395,394,1.0,15004
700,395,396,1.0,15005
701,396,395,1.0,15005
702,396,397,1.0,15006
703,397,396,1.0,15006
704,397,398,1.0,15007
705,398,397,1.0,15007
706,398,399,1.0,15008
707,399,398,1.0,15008
708,399,400,1.0,15009
709,400,399,1.0,15009
710,400,401,1.0,15010
711,401,400,1.0,15010
712,401,402,1.0,15011
713,402,401,1.0,15011
714,402,403,1.0,15012
715,403,402,1.0,15012
716,403,404,1.0,15013
717,404,403,1.0,15013
718,404,405,1.0,15014
719,405,404,1.0,15014
720,405,406,1.0,15015
721,406,405,1.0,15015
722,396,407,1.05,15100
723,407,396,1.05,15100
724,407,408,1.0,15101
725,408,407,1.0,15101
726,408,409,1.0,15102
727,409,408,1.0,15102
728,409,400,1.05,15103
729,400,409,1.05,15103
730,410,390,0.5,-1
731,406,411,0.5,-1
732,412,406,0.5,-1
733,390,413,0.5,-1
734,414,390,0.5,-1
735,406,415,0.5,-1
