node_id,x,y,resource_id,kind
391,1,60,-1,track
392,2,60,-1,track
393,3,60,-1,track
394,4,60,-1,track
395,5,60,-1,track
396,6,60,-1,track
397,7,60,-1,track
398,8,60,-1,track
399,9,60,-1,track
400,10,60,-1,track
401,11,60,-1,track
402,12,60,-1,track
403,13,60,-1,track
404,14,60,-1,track
405,15,60,-1,track
406,16,60,-1,station
407,7,61,-1,siding
408,8,61,-1,siding
409,9,61,-1,siding
410,0,60,-1,private_start
411,16,60,-1,private_goal
412,16,60,-1,private_start
413,0,60,-1,private_goal
414,0,60,-1,private_start
415,16,60,-1,private_goal
