node_id,x,y,resource_id,kind
90,32,4,-1,private_start
91,24,4,-1,private_goal
92,28,0,-1,private_start
93,28,8,-1,private_goal
94,28,8,-1,private_start
95,28,0,-1,private_goal
96,36,4,-1,track
97,37,4,-1,track
98,38,4,-1,track
99,39,4,-1,track
100,40,4,-1,switch
101,41,4,-1,track
102,42,4,-1,track
103,43,4,-1,track
104,44,4,-1,track
105,40,0,-1,track
106,40,1,-1,track
107,40,2,-1,track
108,40,3,-1,track
109,40,5,-1,track
110,40,6,-1,track
111,40,7,-1,track
112,40,8,-1,track
113,38,5,-1,siding
114,39,5,-1,siding
115,41,5,-1,siding
116,42,5,-1,siding
117,41,2,-1,siding
118,41,3,-1,siding
119,41,6,-1,siding
120,36,4,-1,private_start
121,44,4,-1,private_goal
122,44,4,-1,private_start
123,36,4,-1,private_goal
124,40,0,-1,private_start
125,40,8,-1,private_goal
126,40,8,-1,private_start
127,40,0,-1,private_goal
128,48,4,-1,track
129,49,4,-1,track
130,50,4,-1,track
131,51,4,-1,track
132,52,4,-1,switch
133,53,4,-1,track
134,54,4,-1,track
135,55,4,-1,track
136,56,4,-1,track
137,52,0,-1,track
138,52,1,-1,track
139,52,2,-1,track
140,52,3,-1,track
141,52,5,-1,track
142,52,6,-1,track
143,52,7,-1,track
144,52,8,-1,track
145,50,5,-1,siding
146,51,5,-1,siding
147,53,5,-1,siding
148,54,5,-1,siding
149,53,2,-1,siding
150,53,3,-1,siding
151,53,6,-1,siding
152,48,4,-1,private_start
153,56,4,-1,private_goal
154,56,4,-1,private_start
155,48,4,-1,private_goal
156,52,0,-1,private_start
157,52,8,-1,private_goal
158,52,8,-1,private_start
159,52,0,-1,private_goal
160,0,16,-1,track
161,1,16,-1,track
162,2,16,-1,track
163,3,16,-1,track
164,4,16,-1,switch
165,5,16,-1,track
166,6,16,-1,track
167,7,16,-1,track
168,8,16,-1,track
169,4,12,-1,track
170,4,13,-1,track
171,4,14,-1,track
172,4,15,-1,track
173,4,17,-1,track
174,4,18,-1,track
175,4,19,-1,track
176,4,20,-1,track
177,2,17,-1,siding
178,3,17,-1,siding
179,5,17,-1,siding
180,6,17,-1,siding
181,5,14,-1,siding
182,5,15,-1,siding
183,5,18,-1,siding
184,0,16,-1,private_start
185,8,16,-1,private_goal
186,8,16,-1,private_start
187,0,16,-1,private_goal
188,4,12,-1,private_start
189,4,20,-1,private_goal
190,4,20,-1,private_start
191,4,12,-1,private_goal
192,12,16,-1,track
193,13,16,-1,track
194,14,16,-1,track
195,15,16,-1,track
196,16,16,-1,switch
197,17,16,-1,track
198,18,16,-1,track
199,19,16,-1,track
200,20,16,-1,track
201,16,12,-1,track
202,16,13,-1,track
203,16,14,-1,track
204,16,15,-1,track
205,16,17,-1,track
206,16,18,-1,track
207,16,19,-1,track
208,16,20,-1,track
209,14,17,-1,siding
210,15,17,-1,siding
211,17,17,-1,siding
212,18,17,-1,siding
213,17,14,-1,siding
214,17,15,-1,siding
215,17,18,-1,siding
216,12,16,-1,private_start
217,20,16,-1,private_goal
218,20,16,-1,private_start
219,12,16,-1,private_goal
220,16,12,-1,private_start
221,16,20,-1,private_goal
222,16,20,-1,private_start
223,16,12,-1,private_goal
224,24,16,-1,track
225,25,16,-1,track
226,26,16,-1,track
227,27,16,-1,track
228,28,16,-1,switch
229,29,16,-1,track
230,30,16,-1,track
231,31,16,-1,track
232,32,16,-1,track
233,28,12,-1,track
234,28,13,-1,track
235,28,14,-1,track
236,28,15,-1,track
237,28,17,-1,track
238,28,18,-1,track
239,28,19,-1,track
240,28,20,-1,track
241,26,17,-1,siding
242,27,17,-1,siding
243,29,17,-1,siding
244,30,17,-1,siding
245,29,14,-1,siding
246,29,15,-1,siding
247,29,18,-1,siding
248,24,16,-1,private_start
249,32,16,-1,private_goal
250,32,16,-1,private_start
251,24,16,-1,private_goal
252,28,12,-1,private_start
253,28,20,-1,private_goal
254,28,20,-1,private_start
255,28,12,-1,private_goal
256,36,16,-1,track
257,37,16,-1,track
258,38,16,-1,track
259,39,16,-1,track
260,40,16,-1,switch
261,41,16,-1,track
262,42,16,-1,track
263,43,16,-1,track
264,44,16,-1,track
265,40,12,-1,track
266,40,13,-1,track
267,40,14,-1,track
268,40,15,-1,track
269,40,17,-1,track
270,40,18,-1,track
271,40,19,-1,track
272,40,20,-1,track
273,38,17,-1,siding
274,39,17,-1,siding
275,41,17,-1,siding
276,42,17,-1,siding
277,41,14,-1,siding
278,41,15,-1,siding
279,41,18,-1,siding
280,36,16,-1,private_start
281,44,16,-1,private_goal
282,44,16,-1,private_start
283,36,16,-1,private_goal
284,40,12,-1,private_start
285,40,20,-1,private_goal
286,40,20,-1,private_start
287,40,12,-1,private_goal
288,48,16,-1,track
289,49,16,-1,track
290,50,16,-1,track
291,51,16,-1,track
292,52,16,-1,switch
293,53,16,-1,track
294,54,16,-1,track
295,55,16,-1,track
296,56,16,-1,track
297,52,12,-1,track
298,52,13,-1,track
299,52,14,-1,track
300,52,15,-1,track
301,52,17,-1,track
302,52,18,-1,track
303,52,19,-1,track
304,52,20,-1,track
305,50,17,-1,siding
306,51,17,-1,siding
307,53,17,-1,siding
308,54,17,-1,siding
309,53,14,-1,siding
310,53,15,-1,siding
311,53,18,-1,siding
312,48,16,-1,private_start
313,56,16,-1,private_goal
314,56,16,-1,private_start
315,48,16,-1,private_goal
316,52,12,-1,private_start
317,52,20,-1,private_goal
318,52,20,-1,private_start
319,52,12,-1,private_goal
320,0,28,-1,track
321,1,28,-1,track
322,2,28,-1,track
323,3,28,-1,track
324,4,28,-1,switch
325,5,28,-1,track
326,6,28,-1,track
327,7,28,-1,track
328,8,28,-1,track
329,4,24,-1,track
330,4,25,-1,track
331,4,26,-1,track
332,4,27,-1,track
333,4,29,-1,track
334,4,30,-1,track
335,4,31,-1,track
336,4,32,-1,track
337,2,29,-1,siding
338,3,29,-1,siding
339,5,29,-1,siding
340,6,29,-1,siding
341,5,26,-1,siding
342,5,27,-1,siding
343,5,30,-1,siding
344,0,28,-1,private_start
345,8,28,-1,private_goal
346,8,28,-1,private_start
347,0,28,-1,private_goal
348,4,24,-1,private_start
349,4,32,-1,private_goal
350,4,32,-1,private_start
351,4,24,-1,private_goal
352,12,28,-1,track
353,13,28,-1,track
354,14,28,-1,track
355,15,28,-1,track
356,16,28,-1,switch
357,17,28,-1,track
358,18,28,-1,track
359,19,28,-1,track
360,20,28,-1,track
361,16,24,-1,track
362,16,25,-1,track
363,16,26,-1,track
364,16,27,-1,track
365,16,29,-1,track
366,16,30,-1,track
367,16,31,-1,track
368,16,32,-1,track
369,14,29,-1,siding
370,15,29,-1,siding
371,17,29,-1,siding
372,18,29,-1,siding
373,17,26,-1,siding
374,17,27,-1,siding
375,17,30,-1,siding
376,12,28,-1,private_start
377,20,28,-1,private_goal
378,20,28,-1,private_start
379,12,28,-1,private_goal
380,16,24,-1,private_start
381,16,32,-1,private_goal
382,16,32,-1,private_start
383,16,24,-1,private_goal
384,24,28,-1,track
385,25,28,-1,track
386,26,28,-1,track
387,27,28,-1,track
388,28,28,-1,switch
389,29,28,-1,track
390,30,28,-1,track
391,31,28,-1,track
392,32,28,-1,track
393,28,24,-1,track
394,28,25,-1,track
395,28,26,-1,track
396,28,27,-1,track
397,28,29,-1,track
398,28,30,-1,track
399,28,31,-1,track
400,28,32,-1,track
401,26,29,-1,siding
402,27,29,-1,siding
403,29,29,-1,siding
404,30,29,-1,siding
405,29,26,-1,siding
406,29,27,-1,siding
407,29,30,-1,siding
408,24,28,-1,private_start
409,32,28,-1,private_goal
410,32,28,-1,private_start
411,24,28,-1,private_goal
412,28,24,-1,private_start
413,28,32,-1,private_goal
414,28,32,-1,private_start
415,28,24,-1,private_goal
416,36,28,-1,track
417,37,28,-1,track
418,38,28,-1,track
419,39,28,-1,track
420,40,28,-1,switch
421,41,28,-1,track
422,42,28,-1,track
423,43,28,-1,track
424,44,28,-1,track
425,40,24,-1,track
426,40,25,-1,track
427,40,26,-1,track
428,40,27,-1,track
429,40,29,-1,track
430,40,30,-1,track
431,40,31,-1,track
432,40,32,-1,track
433,38,29,-1,siding
434,39,29,-1,siding
435,41,29,-1,siding
436,42,29,-1,siding
437,41,26,-1,siding
438,41,27,-1,siding
439,41,30,-1,siding
440,36,28,-1,private_start
441,44,28,-1,private_goal
442,44,28,-1,private_start
443,36,28,-1,private_goal
444,40,24,-1,private_start
445,40,32,-1,private_goal
446,40,32,-1,private_start
447,40,24,-1,private_goal
448,48,28,-1,track
449,49,28,-1,track
450,50,28,-1,track
451,51,28,-1,track
452,52,28,-1,switch
453,53,28,-1,track
454,54,28,-1,track
455,55,28,-1,track
456,56,28,-1,track
457,52,24,-1,track
458,52,25,-1,track
459,52,26,-1,track
460,52,27,-1,track
461,52,29,-1,track
462,52,30,-1,track
463,52,31,-1,track
464,52,32,-1,track
465,50,29,-1,siding
466,51,29,-1,siding
467,53,29,-1,siding
468,54,29,-1,siding
469,53,26,-1,siding
470,53,27,-1,siding
471,53,30,-1,siding
472,48,28,-1,private_start
473,56,28,-1,private_goal
474,56,28,-1,private_start
475,48,28,-1,private_goal
476,52,24,-1,private_start
477,52,32,-1,private_goal
478,52,32,-1,private_start
479,52,24,-1,private_goal
480,0,40,-1,track
481,1,40,-1,track
482,2,40,-1,track
483,3,40,-1,track
484,4,40,-1,switch
485,5,40,-1,track
486,6,40,-1,track
487,7,40,-1,track
488,8,40,-1,track
489,4,36,-1,track
490,4,37,-1,track
491,4,38,-1,track
492,4,39,-1,track
493,4,41,-1,track
494,4,42,-1,track
495,4,43,-1,track
496,4,44,-1,track
497,2,41,-1,siding
498,3,41,-1,siding
499,5,41,-1,siding
500,6,41,-1,siding
501,5,38,-1,siding
502,5,39,-1,siding
503,5,42,-1,siding
504,0,40,-1,private_start
505,8,40,-1,private_goal
506,8,40,-1,private_start
507,0,40,-1,private_goal
508,4,36,-1,private_start
509,4,44,-1,private_goal
510,4,44,-1,private_start
511,4,36,-1,private_goal
512,12,40,-1,track
513,13,40,-1,track
514,14,40,-1,track
515,15,40,-1,track
516,16,40,-1,switch
517,17,40,-1,track
518,18,40,-1,track
519,19,40,-1,track
520,20,40,-1,track
521,16,36,-1,track
522,16,37,-1,track
523,16,38,-1,track
524,16,39,-1,track
525,16,41,-1,track
526,16,42,-1,track
527,16,43,-1,track
528,16,44,-1,track
529,14,41,-1,siding
530,15,41,-1,siding
531,17,41,-1,siding
532,18,41,-1,siding
533,17,38,-1,siding
534,17,39,-1,siding
535,17,42,-1,siding
536,12,40,-1,private_start
537,20,40,-1,private_goal
538,20,40,-1,private_start
539,12,40,-1,private_goal
540,16,36,-1,private_start
541,16,44,-1,private_goal
542,16,44,-1,private_start
543,16,36,-1,private_goal
544,24,40,-1,track
545,25,40,-1,track
546,26,40,-1,track
547,27,40,-1,track
548,28,40,-1,switch
549,29,40,-1,track
550,30,40,-1,track
551,31,40,-1,track
552,32,40,-1,track
553,28,36,-1,track
554,28,37,-1,track
555,28,38,-1,track
556,28,39,-1,track
557,28,41,-1,track
558,28,42,-1,track
559,28,43,-1,track
560,28,44,-1,track
561,26,41,-1,siding
562,27,41,-1,siding
563,29,41,-1,siding
564,30,41,-1,siding
565,29,38,-1,siding
566,29,39,-1,siding
567,29,42,-1,siding
568,24,40,-1,private_start
569,32,40,-1,private_goal
570,32,40,-1,private_start
571,24,40,-1,private_goal
572,28,36,-1,private_start
573,28,44,-1,private_goal
574,28,44,-1,private_start
575,28,36,-1,private_goal
576,36,40,-1,track
577,37,40,-1,track
578,38,40,-1,track
579,39,40,-1,track
580,40,40,-1,switch
581,41,40,-1,track
582,42,40,-1,track
583,43,40,-1,track
584,44,40,-1,track
585,40,36,-1,track
586,40,37,-1,track
587,40,38,-1,track
588,40,39,-1,track
589,40,41,-1,track
590,40,42,-1,track
591,40,43,-1,track
592,40,44,-1,track
593,38,41,-1,siding
594,39,41,-1,siding
595,41,41,-1,siding
596,42,41,-1,siding
597,41,38,-1,siding
598,41,39,-1,siding
599,41,42,-1,siding
600,36,40,-1,private_start
601,44,40,-1,private_goal
602,44,40,-1,private_start
603,36,40,-1,private_goal
604,40,36,-1,private_start
605,40,44,-1,private_goal
606,40,44,-1,private_start
607,40,36,-1,private_goal
608,48,40,-1,track
609,49,40,-1,track
610,50,40,-1,track
611,51,40,-1,track
612,52,40,-1,switch
613,53,40,-1,track
614,54,40,-1,track
615,55,40,-1,track
616,56,40,-1,track
617,52,36,-1,track
618,52,37,-1,track
619,52,38,-1,track
620,52,39,-1,track
621,52,41,-1,track
622,52,42,-1,track
623,52,43,-1,track
624,52,44,-1,track
625,50,41,-1,siding
626,51,41,-1,siding
627,53,41,-1,siding
628,54,41,-1,siding
629,53,38,-1,siding
630,53,39,-1,siding
631,53,42,-1,siding
632,48,40,-1,private_start
633,56,40,-1,private_goal
634,56,40,-1,private_start
635,48,40,-1,private_goal
636,52,36,-1,private_start
637,52,44,-1,private_goal
638,52,44,-1,private_start
639,52,36,-1,private_goal
