node_id,x,y,resource_id,kind
90,32,4,-1,private_start
91,24,4,-1,private_goal
92,28,0,-1,private_start
93,28,8,-1,private_goal
94,28,8,-1,private_start
95,28,0,-1,private_goal
96,36,4,-1,track
97,37,4,-1,track
98,38,4,-1,track
99,39,4,-1,track
100,40,4,-1,switch
101,41,4,-1,track
102,42,4,-1,track
103,43,4,-1,track
104,44,4,-1,track
105,40,0,-1,track
106,40,1,-1,track
107,40,2,-1,track
108,40,3,-1,track
109,40,5,-1,track
110,40,6,-1,track
111,40,7,-1,track
112,40,8,-1,track
113,38,5,-1,siding
114,39,5,-1,siding
115,41,5,-1,siding
116,42,5,-1,siding
117,41,2,-1,siding
118,41,3,-1,siding
119,41,6,-1,siding
120,36,4,-1,private_start
121,44,4,-1,private_goal
122,44,4,-1,private_start
123,36,4,-1,private_goal
124,40,0,-1,private_start
125,40,8,-1,private_goal
126,40,8,-1,private_start
127,40,0,-1,private_goal
128,0,16,-1,track
129,1,16,-1,track
130,2,16,-1,track
131,3,16,-1,track
132,4,16,-1,switch
133,5,16,-1,track
134,6,16,-1,track
135,7,16,-1,track
136,8,16,-1,track
137,4,12,-1,track
138,4,13,-1,track
139,4,14,-1,track
140,4,15,-1,track
141,4,17,-1,track
142,4,18,-1,track
143,4,19,-1,track
144,4,20,-1,track
145,2,17,-1,siding
146,3,17,-1,siding
147,5,17,-1,siding
148,6,17,-1,siding
149,5,14,-1,siding
150,5,15,-1,siding
151,5,18,-1,siding
152,0,16,-1,private_start
153,8,16,-1,private_goal
154,8,16,-1,private_start
155,0,16,-1,private_goal
156,4,12,-1,private_start
157,4,20,-1,private_goal
158,4,20,-1,private_start
159,4,12,-1,private_goal
160,12,16,-1,track
161,13,16,-1,track
162,14,16,-1,track
163,15,16,-1,track
164,16,16,-1,switch
165,17,16,-1,track
166,18,16,-1,track
167,19,16,-1,track
168,20,16,-1,track
169,16,12,-1,track
170,16,13,-1,track
171,16,14,-1,track
172,16,15,-1,track
173,16,17,-1,track
174,16,18,-1,track
175,16,19,-1,track
176,16,20,-1,track
177,14,17,-1,siding
178,15,17,-1,siding
179,17,17,-1,siding
180,18,17,-1,siding
181,17,14,-1,siding
182,17,15,-1,siding
183,17,18,-1,siding
184,12,16,-1,private_start
185,20,16,-1,private_goal
186,20,16,-1,private_start
187,12,16,-1,private_goal
188,16,12,-1,private_start
189,16,20,-1,private_goal
190,16,20,-1,private_start
191,16,12,-1,private_goal
192,24,16,-1,track
193,25,16,-1,track
194,26,16,-1,track
195,27,16,-1,track
196,28,16,-1,switch
197,29,16,-1,track
198,30,16,-1,track
199,31,16,-1,track
200,32,16,-1,track
201,28,12,-1,track
202,28,13,-1,track
203,28,14,-1,track
204,28,15,-1,track
205,28,17,-1,track
206,28,18,-1,track
207,28,19,-1,track
208,28,20,-1,track
209,26,17,-1,siding
210,27,17,-1,siding
211,29,17,-1,siding
212,30,17,-1,siding
213,29,14,-1,siding
214,29,15,-1,siding
215,29,18,-1,siding
216,24,16,-1,private_start
217,32,16,-1,private_goal
218,32,16,-1,private_start
219,24,16,-1,private_goal
220,28,12,-1,private_start
221,28,20,-1,private_goal
222,28,20,-1,private_start
223,28,12,-1,private_goal
224,36,16,-1,track
225,37,16,-1,track
226,38,16,-1,track
227,39,16,-1,track
228,40,16,-1,switch
229,41,16,-1,track
230,42,16,-1,track
231,43,16,-1,track
232,44,16,-1,track
233,40,12,-1,track
234,40,13,-1,track
235,40,14,-1,track
236,40,15,-1,track
237,40,17,-1,track
238,40,18,-1,track
239,40,19,-1,track
240,40,20,-1,track
241,38,17,-1,siding
242,39,17,-1,siding
243,41,17,-1,siding
244,42,17,-1,siding
245,41,14,-1,siding
246,41,15,-1,siding
247,41,18,-1,siding
248,36,16,-1,private_start
249,44,16,-1,private_goal
250,44,16,-1,private_start
251,36,16,-1,private_goal
252,40,12,-1,private_start
253,40,20,-1,private_goal
254,40,20,-1,private_start
255,40,12,-1,private_goal
256,0,28,-1,track
257,1,28,-1,track
258,2,28,-1,track
259,3,28,-1,track
260,4,28,-1,switch
261,5,28,-1,track
262,6,28,-1,track
263,7,28,-1,track
264,8,28,-1,track
265,4,24,-1,track
266,4,25,-1,track
267,4,26,-1,track
268,4,27,-1,track
269,4,29,-1,track
270,4,30,-1,track
271,4,31,-1,track
272,4,32,-1,track
273,2,29,-1,siding
274,3,29,-1,siding
275,5,29,-1,siding
276,6,29,-1,siding
277,5,26,-1,siding
278,5,27,-1,siding
279,5,30,-1,siding
280,0,28,-1,private_start
281,8,28,-1,private_goal
282,8,28,-1,private_start
283,0,28,-1,private_goal
284,4,24,-1,private_start
285,4,32,-1,private_goal
286,4,32,-1,private_start
287,4,24,-1,private_goal
288,12,28,-1,track
289,13,28,-1,track
290,14,28,-1,track
291,15,28,-1,track
292,16,28,-1,switch
293,17,28,-1,track
294,18,28,-1,track
295,19,28,-1,track
296,20,28,-1,track
297,16,24,-1,track
298,16,25,-1,track
299,16,26,-1,track
300,16,27,-1,track
301,16,29,-1,track
302,16,30,-1,track
303,16,31,-1,track
304,16,32,-1,track
305,14,29,-1,siding
306,15,29,-1,siding
307,17,29,-1,siding
308,18,29,-1,siding
309,17,26,-1,siding
310,17,27,-1,siding
311,17,30,-1,siding
312,12,28,-1,private_start
313,20,28,-1,private_goal
314,20,28,-1,private_start
315,12,28,-1,private_goal
316,16,24,-1,private_start
317,16,32,-1,private_goal
318,16,32,-1,private_start
319,16,24,-1,private_goal
