node_id,x,y,resource_id,kind
96,6,0,-1,track
97,6,0,-1,track
98,7,0,-1,track
99,8,0,-1,track
100,9,0,-1,track
101,10,0,-1,track
102,12,0,-1,track
103,13,0,-1,track
104,14,0,-1,track
105,15,0,-1,track
106,18,0,-1,track
107,19,0,-1,track
108,22,0,-1,track
109,23,0,-1,track
110,24,0,-1,track
111,25,0,-1,track
112,26,0,-1,track
113,28,0,-1,track
114,29,0,-1,track
115,30,0,-1,track
116,31,0,-1,track
117,32,0,-1,track
118,34,0,-1,track
119,35,0,-1,track
120,36,0,-1,track
121,36,0,-1,track
122,37,0,-1,track
123,38,0,-1,track
124,39,0,-1,track
125,38,0,-1,track
126,37,0,-1,track
127,35,0,-1,track
128,33,0,-1,track
129,32,0,-1,track
130,31,0,-1,track
131,30,0,-1,track
132,29,0,-1,track
133,29,0,-1,track
134,30,0,-1,track
135,31,0,-1,track
136,32,0,-1,track
137,33,0,-1,track
138,34,0,-1,track
139,37,0,-1,track
140,38,0,-1,track
141,41,0,-1,track
142,44,0,-1,track
143,45,0,-1,track
144,46,0,-1,track
145,48,0,-1,track
146,49,0,-1,track
147,50,0,-1,track
148,52,0,-1,track
149,53,0,-1,track
150,54,0,-1,track
151,54,0,-1,track
152,55,0,-1,track
153,56,0,-1,track
154,57,0,-1,track
155,58,0,-1,track
156,59,0,-1,track
157,60,0,-1,track
158,59,0,-1,track
159,57,0,-1,track
160,57,0,-1,track
161,58,0,-1,track
162,59,0,-1,track
163,61,0,-1,track
164,42,0,-1,track
165,43,0,-1,track
166,44,0,-1,track
167,45,0,-1,track
168,46,0,-1,track
169,62,0,-1,track
170,63,0,-1,track
171,63,0,-1,track
172,64,0,-1,track
173,66,0,-1,track
174,67,0,-1,track
175,68,0,-1,track
176,65,0,-1,track
177,66,0,-1,track
178,67,0,-1,track
179,70,0,-1,track
180,69,0,-1,track
181,71,0,-1,track
182,72,0,-1,track
183,73,0,-1,track
184,74,0,-1,track
185,70,0,-1,track
186,71,0,-1,track
187,72,0,-1,track
188,73,0,-1,track
189,76,0,-1,track
190,77,0,-1,track
191,78,0,-1,track
192,79,0,-1,track
193,75,0,-1,track
194,76,0,-1,track
195,77,0,-1,track
196,77,0,-1,track
197,78,0,-1,track
198,79,0,-1,track
199,80,0,-1,track
200,81,0,-1,track
201,82,0,-1,track
202,83,0,-1,track
203,82,0,-1,track
204,80,0,-1,track
205,81,0,-1,track
206,80,0,-1,track
207,81,0,-1,track
208,82,0,-1,track
209,82,0,-1,track
210,83,0,-1,track
211,84,0,-1,track
212,83,0,-1,track
213,84,0,-1,track
214,85,0,-1,track
215,86,0,-1,track
216,85,0,-1,track
217,84,0,-1,track
218,87,0,-1,track
219,86,0,-1,track
220,85,0,-1,track
221,81,0,-1,track
222,80,0,-1,track
223,79,0,-1,track
224,82,0,-1,track
225,81,0,-1,track
226,80,0,-1,track
227,77,0,-1,track
228,76,0,-1,track
229,75,0,-1,track
230,78,0,-1,track
231,77,0,-1,track
232,76,0,-1,track
233,74,0,-1,track
234,72,0,-1,track
235,71,0,-1,track
236,70,0,-1,track
237,69,0,-1,track
238,68,0,-1,track
239,66,0,-1,track
240,65,0,-1,track
241,64,0,-1,track
242,63,0,-1,track
243,62,0,-1,track
244,59,0,-1,track
245,58,0,-1,track
246,55,0,-1,track
247,54,0,-1,track
248,53,0,-1,track
249,52,0,-1,track
250,50,0,-1,track
251,49,0,-1,track
252,48,0,-1,track
253,47,0,-1,track
254,47,0,-1,track
255,44,0,-1,track
256,43,0,-1,track
257,49,0,-1,track
258,50,0,-1,track
259,49,0,-1,track
260,48,0,-1,track
261,47,0,-1,track
262,46,0,-1,track
263,45,0,-1,track
264,44,0,-1,track
265,42,0,-1,track
266,12,0,-1,track
267,13,0,-1,track
268,14,0,-1,track
269,15,0,-1,track
270,16,0,-1,track
271,18,0,-1,track
272,19,0,-1,track
273,21,0,-1,track
274,23,0,-1,track
275,24,0,-1,track
276,25,0,-1,track
277,26,0,-1,track
278,27,0,-1,track
279,23,0,-1,track
280,24,0,-1,track
281,26,0,-1,track
282,27,0,-1,track
283,28,0,-1,track
284,30,0,-1,track
285,30,0,-1,track
286,31,0,-1,track
287,32,0,-1,track
288,32,0,-1,track
289,33,0,-1,track
290,34,0,-1,track
291,35,0,-1,track
292,36,0,-1,track
293,34,0,-1,track
294,36,0,-1,track
295,36,0,-1,track
296,37,0,-1,track
297,38,0,-1,track
298,39,0,-1,track
299,40,0,-1,track
300,1,0,-1,private_start
301,48,0,-1,private_goal
302,1,0,-1,private_start
303,48,0,-1,private_goal
304,1,0,-1,private_start
305,48,0,-1,private_goal
306,1,0,-1,private_start
307,48,0,-1,private_goal
308,1,0,-1,private_start
309,48,0,-1,private_goal
310,1,0,-1,private_start
311,48,0,-1,private_goal
312,1,0,-1,private_start
313,48,0,-1,private_goal
314,1,0,-1,private_start
315,48,0,-1,private_goal
316,1,0,-1,private_start
317,48,0,-1,private_goal
318,29,0,-1,private_start
319,48,0,-1,private_goal
320,62,0,-1,private_start
321,48,0,-1,private_goal
322,48,0,-1,private_start
323,1,0,-1,private_goal
324,48,0,-1,private_start
325,1,0,-1,private_goal
326,48,0,-1,private_start
327,1,0,-1,private_goal
328,48,0,-1,private_start
329,1,0,-1,private_goal
330,48,0,-1,private_start
331,1,0,-1,private_goal
332,48,0,-1,private_start
333,1,0,-1,private_goal
334,86,0,-1,private_start
335,1,0,-1,private_goal
336,54,0,-1,private_start
337,1,0,-1,private_goal
338,36,0,-1,private_start
339,1,0,-1,private_goal
340,1,0,-1,private_start
341,48,0,-1,private_goal
342,1,0,-1,private_start
343,48,0,-1,private_goal
344,1,0,-1,private_start
345,48,0,-1,private_goal
346,1,0,-1,private_start
347,48,0,-1,private_goal
348,1,0,-1,private_start
349,48,0,-1,private_goal
350,1,0,-1,private_start
351,48,0,-1,private_goal
352,1,0,-1,private_start
353,48,0,-1,private_goal
354,1,0,-1,private_start
355,48,0,-1,private_goal
356,1,0,-1,private_start
357,48,0,-1,private_goal
358,1,0,-1,private_start
359,48,0,-1,private_goal
360,48,0,-1,private_start
361,1,0,-1,private_goal
362,48,0,-1,private_start
363,1,0,-1,private_goal
364,48,0,-1,private_start
365,1,0,-1,private_goal
366,48,0,-1,private_start
367,1,0,-1,private_goal
368,48,0,-1,private_start
369,1,0,-1,private_goal
370,48,0,-1,private_start
371,1,0,-1,private_goal
372,48,0,-1,private_start
373,1,0,-1,private_goal
374,48,0,-1,private_start
375,1,0,-1,private_goal
376,48,0,-1,private_start
377,1,0,-1,private_goal
378,48,0,-1,private_start
379,1,0,-1,private_goal
