agent_id,time,node_id,x,y,train_class
2,29,37,12,4,passenger
2,30,37,12,4,passenger
2,31,37,12,4,passenger
2,32,37,12,4,passenger
2,33,37,12,4,passenger
2,34,37,12,4,passenger
2,35,37,12,4,passenger
2,36,37,12,4,passenger
2,37,37,12,4,passenger
2,38,37,12,4,passenger
2,39,37,12,4,passenger
2,40,37,12,4,passenger
2,41,37,12,4,passenger
2,42,37,12,4,passenger
2,43,37,12,4,passenger
2,44,37,12,4,passenger
2,45,37,12,4,passenger
2,46,37,12,4,passenger
2,47,37,12,4,passenger
2,48,37,12,4,passenger
2,49,37,12,4,passenger
3,0,38,12,4,passenger
3,1,38,12,4,passenger
3,2,38,12,4,passenger
3,3,38,12,4,passenger
3,4,32,12,4,passenger
3,5,31,11,4,passenger
3,6,30,10,4,passenger
3,7,29,9,4,passenger
3,8,28,8,4,passenger
3,9,35,7,5,passenger
3,10,34,6,5,passenger
3,11,33,5,5,passenger
3,12,24,4,4,passenger
3,13,23,3,4,passenger
3,14,22,2,4,passenger
3,15,21,1,4,passenger
3,16,20,0,4,passenger
3,17,39,0,4,passenger
3,18,39,0,4,passenger
3,19,39,0,4,passenger
3,20,39,0,4,passenger
3,21,39,0,4,passenger
3,22,39,0,4,passenger
3,23,39,0,4,passenger
3,24,39,0,4,passenger
3,25,39,0,4,passenger
3,26,39,0,4,passenger
3,27,39,0,4,passenger
3,28,39,0,4,passenger
3,29,39,0,4,passenger
3,30,39,0,4,passenger
3,31,39,0,4,passenger
3,32,39,0,4,passenger
3,33,39,0,4,passenger
3,34,39,0,4,passenger
3,35,39,0,4,passenger
3,36,39,0,4,passenger
3,37,39,0,4,passenger
3,38,39,0,4,passenger
3,39,39,0,4,passenger
3,40,39,0,4,passenger
3,41,39,0,4,passenger
3,42,39,0,4,passenger
3,43,39,0,4,passenger
3,44,39,0,4,passenger
3,45,39,0,4,passenger
3,46,39,0,4,passenger
3,47,39,0,4,passenger
3,48,39,0,4,passenger
3,49,39,0,4,passenger
4,0,56,0,8,passenger
4,1,56,0,8,passenger
4,2,56,0,8,passenger
4,3,56,0,8,passenger
4,4,56,0,8,passenger
4,5,40,0,8,passenger
4,6,41,1,8,passenger
4,7,42,2,8,passenger
4,8,43,3,8,passenger
4,9,44,4,8,passenger
4,10,45,5,8,passenger
4,11,46,6,8,passenger
4,12,47,7,8,passenger
4,13,48,8,8,passenger
4,14,49,9,8,passenger
4,15,50,10,8,passenger
4,16,51,11,8,passenger
4,17,52,12,8,passenger
4,18,57,12,8,passenger
4,19,57,12,8,passenger
4,20,57,12,8,passenger
4,21,57,12,8,passenger
4,22,57,12,8,passenger
4,23,57,12,8,passenger
4,24,57,12,8,passenger
4,25,57,12,8,passenger
4,26,57,12,8,passenger
4,27,57,12,8,passenger
4,28,57,12,8,passenger
4,29,57,12,8,passenger
4,30,57,12,8,passenger
4,31,57,12,8,passenger
4,32,57,12,8,passenger
4,33,57,12,8,passenger
4,34,57,12,8,passenger
4,35,57,12,8,passenger
4,36,57,12,8,passenger
4,37,57,12,8,passenger
4,38,57,12,8,passenger
4,39,57,12,8,passenger
4,40,57,12,8,passenger
4,41,57,12,8,passenger
4,42,57,12,8,passenger
4,43,57,12,8,passenger
4,44,57,12,8,passenger
4,45,57,12,8,passenger
4,46,57,12,8,passenger
4,47,57,12,8,passenger
4,48,57,12,8,passenger
4,49,57,12,8,passenger
5,0,58,12,8,passenger
5,1,58,12,8,passenger
5,2,58,12,8,passenger
5,3,58,12,8,passenger
5,4,58,12,8,passenger
5,5,58,12,8,passenger
5,6,52,12,8,passenger
5,7,51,11,8,passenger
5,8,50,10,8,passenger
5,9,49,9,8,passenger
5,10,48,8,8,passenger
5,11,55,7,9,passenger
5,12,54,6,9,passenger
5,13,53,5,9,passenger
5,14,44,4,8,passenger
5,15,43,3,8,passenger
5,16,42,2,8,passenger
5,17,41,1,8,passenger
5,18,40,0,8,passenger
5,19,59,0,8,passenger
5,20,59,0,8,passenger
5,21,59,0,8,passenger
5,22,59,0,8,passenger
5,23,59,0,8,passenger
5,24,59,0,8,passenger
5,25,59,0,8,passenger
5,26,59,0,8,passenger
5,27,59,0,8,passenger
5,28,59,0,8,passenger
5,29,59,0,8,passenger
5,30,59,0,8,passenger
5,31,59,0,8,passenger
5,32,59,0,8,passenger
5,33,59,0,8,passenger
5,34,59,0,8,passenger
5,35,59,0,8,passenger
5,36,59,0,8,passenger
5,37,59,0,8,passenger
5,38,59,0,8,passenger
5,39,59,0,8,passenger
5,40,59,0,8,passenger
5,41,59,0,8,passenger
5,42,59,0,8,passenger
5,43,59,0,8,passenger
5,44,59,0,8,passenger
5,45,59,0,8,passenger
5,46,59,0,8,passenger
5,47,59,0,8,passenger
5,48,59,0,8,passenger
5,49,59,0,8,passenger
6,0,76,0,12,passenger
6,1,76,0,12,passenger
6,2,76,0,12,passenger
6,3,76,0,12,passenger
6,4,76,0,12,passenger
6,5,76,0,12,passenger
6,6,76,0,12,passenger
6,7,60,0,12,passenger
6,8,61,1,12,passenger
6,9,62,2,12,passenger
6,10,63,3,12,passenger
6,11,64,4,12,passenger
6,12,73,5,13,passenger
6,13,74,6,13,passenger
6,14,75,7,13,passenger
6,15,75,7,13,passenger
6,16,75,7,13,passenger
6,17,75,7,13,passenger
6,18,68,8,12,passenger
6,19,69,9,12,passenger
6,20,70,10,12,passenger
6,21,71,11,12,passenger
6,22,72,12,12,passenger
6,23,77,12,12,passenger
6,24,77,12,12,passenger
6,25,77,12,12,passenger
6,26,77,12,12,passenger
6,27,77,12,12,passenger
6,28,77,12,12,passenger
6,29,77,12,12,passenger
6,30,77,12,12,passenger
6,31,77,12,12,passenger
6,32,77,12,12,passenger
6,33,77,12,12,passenger
6,34,77,12,12,passenger
6,35,77,12,12,passenger
6,36,77,12,12,passenger
6,37,77,12,12,passenger
6,38,77,12,12,passenger
6,39,77,12,12,passenger
6,40,77,12,12,passenger
6,41,77,12,12,passenger
6,42,77,12,12,passenger
6,43,77,12,12,passenger
6,44,77,12,12,passenger
6,45,77,12,12,passenger
6,46,77,12,12,passenger
6,47,77,12,12,passenger
6,48,77,12,12,passenger
6,49,77,12,12,passenger
7,0,78,12,12,freight
7,1,78,12,12,freight
7,2,78,12,12,freight
7,3,78,12,12,freight
7,4,78,12,12,freight
7,5,78,12,12,freight
7,6,78,12,12,freight
7,7,78,12,12,freight
7,8,72,12,12,freight
7,9,72,12,12,freight
7,10,71,11,12,freight
7,11,71,11,12,freight
7,12,70,10,12,freight
7,13,70,10,12,freight
7,14,69,9,12,freight
7,15,69,9,12,freight
7,16,68,8,12,freight
7,17,68,8,12,freight
7,18,67,7,12,freight
7,19,67,7,12,freight
7,20,66,6,12,freight
7,21,66,6,12,freight
7,22,65,5,12,freight
7,23,65,5,12,freight
7,24,64,4,12,freight
7,25,64,4,12,freight
7,26,63,3,12,freight
7,27,63,3,12,freight
7,28,62,2,12,freight
7,29,62,2,12,freight
7,30,61,1,12,freight
7,31,61,1,12,freight
7,32,60,0,12,freight
7,33,60,0,12,freight
7,34,79,0,12,freight
7,35,79,0,12,freight
7,36,79,0,12,freight
7,37,79,0,12,freight
7,38,79,0,12,freight
7,39,79,0,12,freight
7,40,79,0,12,freight
7,41,79,0,12,freight
7,42,79,0,12,freight
7,43,79,0,12,freight
7,44,79,0,12,freight
7,45,79,0,12,freight
7,46,79,0,12,freight
7,47,79,0,12,freight
7,48,79,0,12,freight
7,49,79,0,12,freight
8,0,96,0,16,passenger
8,1,80,0,16,passenger
8,2,81,1,16,passenger
8,3,82,2,16,passenger
8,4,83,3,16,passenger
8,5,84,4,16,passenger
8,6,85,5,16,passenger
8,7,86,6,16,passenger
8,8,87,7,16,passenger
8,9,88,8,16,passenger
8,10,89,9,16,passenger
8,11,90,10,16,passenger
8,12,91,11,16,passenger
8,13,92,12,16,passenger
8,14,97,12,16,passenger
8,15,97,12,16,passenger
8,16,97,12,16,passenger
8,17,97,12,16,passenger
8,18,97,12,16,passenger
8,19,97,12,16,passenger
8,20,97,12,16,passenger
8,21,97,12,16,passenger
8,22,97,12,16,passenger
8,23,97,12,16,passenger
8,24,97,12,16,passenger
8,25,97,12,16,passenger
8,26,97,12,16,passenger
8,27,97,12,16,passenger
8,28,97,12,16,passenger
8,29,97,12,16,passenger
8,30,97,12,16,passenger
8,31,97,12,16,passenger
8,32,97,12,16,passenger
8,33,97,12,16,passenger
8,34,97,12,16,passenger
8,35,97,12,16,passenger
8,36,97,12,16,passenger
8,37,97,12,16,passenger
8,38,97,12,16,passenger
8,39,97,12,16,passenger
8,40,97,12,16,passenger
8,41,97,12,16,passenger
8,42,97,12,16,passenger
8,43,97,12,16,passenger
8,44,97,12,16,passenger
8,45,97,12,16,passenger
8,46,97,12,16,passenger
8,47,97,12,16,passenger
8,48,97,12,16,passenger
8,49,97,12,16,passenger
9,0,98,12,16,passenger
9,1,98,12,16,passenger
9,2,92,12,16,passenger
9,3,91,11,16,passenger
9,4,90,10,16,passenger
9,5,89,9,16,passenger
9,6,88,8,16,passenger
9,7,95,7,17,passenger
9,8,94,6,17,passenger
9,9,93,5,17,passenger
9,10,84,4,16,passenger
9,11,83,3,16,passenger
9,12,82,2,16,passenger
9,13,81,1,16,passenger
9,14,80,0,16,passenger
9,15,99,0,16,passenger
9,16,99,0,16,passenger
9,17,99,0,16,passenger
9,18,99,0,16,passenger
9,19,99,0,16,passenger
9,20,99,0,16,passenger
9,21,99,0,16,passenger
9,22,99,0,16,passenger
9,23,99,0,16,passenger
9,24,99,0,16,passenger
9,25,99,0,16,passenger
9,26,99,0,16,passenger
9,27,99,0,16,passenger
9,28,99,0,16,passenger
9,29,99,0,16,passenger
9,30,99,0,16,passenger
9,31,99,0,16,passenger
9,32,99,0,16,passenger
9,33,99,0,16,passenger
9,34,99,0,16,passenger
9,35,99,0,16,passenger
9,36,99,0,16,passenger
9,37,99,0,16,passenger
9,38,99,0,16,passenger
9,39,99,0,16,passenger
9,40,99,0,16,passenger
9,41,99,0,16,passenger
9,42,99,0,16,passenger
9,43,99,0,16,passenger
9,44,99,0,16,passenger
9,45,99,0,16,passenger
9,46,99,0,16,passenger
9,47,99,0,16,passenger
9,48,99,0,16,passenger
9,49,99,0,16,passenger
10,0,116,0,20,passenger
10,1,116,0,20,passenger
10,2,116,0,20,passenger
10,3,100,0,20,passenger
10,4,101,1,20,passenger
10,5,102,2,20,passenger
10,6,103,3,20,passenger
10,7,104,4,20,passenger
10,8,105,5,20,passenger
10,9,106,6,20,passenger
10,10,107,7,20,passenger
10,11,108,8,20,passenger
10,12,109,9,20,passenger
10,13,110,10,20,passenger
10,14,111,11,20,passenger
10,15,112,12,20,passenger
10,16,117,12,20,passenger
10,17,117,12,20,passenger
10,18,117,12,20,passenger
10,19,117,12,20,passenger
10,20,117,12,20,passenger
10,21,117,12,20,passenger
10,22,117,12,20,passenger
10,23,117,12,20,passenger
10,24,117,12,20,passenger
10,25,117,12,20,passenger
10,26,117,12,20,passenger
10,27,117,12,20,passenger
10,28,117,12,20,passenger
10,29,117,12,20,passenger
10,30,117,12,20,passenger
10,31,117,12,20,passenger
10,32,117,12,20,passenger
10,33,117,12,20,passenger
10,34,117,12,20,passenger
10,35,117,12,20,passenger
10,36,117,12,20,passenger
10,37,117,12,20,passenger
10,38,117,12,20,passenger
10,39,117,12,20,passenger
10,40,117,12,20,passenger
10,41,117,12,20,passenger
10,42,117,12,20,passenger
10,43,117,12,20,passenger
10,44,117,12,20,passenger
10,45,117,12,20,passenger
10,46,117,12,20,passenger
10,47,117,12,20,passenger
10,48,117,12,20,passenger
10,49,117,12,20,passenger
11,0,118,12,20,passenger
11,1,118,12,20,passenger
11,2,118,12,20,passenger
11,3,118,12,20,passenger
11,4,112,12,20,passenger
11,5,111,11,20,passenger
11,6,110,10,20,passenger
11,7,109,9,20,passenger
11,8,108,8,20,passenger
11,9,115,7,21,passenger
11,10,114,6,21,passenger
11,11,113,5,21,passenger
11,12,104,4,20,passenger
11,13,103,3,20,passenger
11,14,102,2,20,passenger
11,15,101,1,20,passenger
11,16,100,0,20,passenger
11,17,119,0,20,passenger
11,18,119,0,20,passenger
11,19,119,0,20,passenger
11,20,119,0,20,passenger
11,21,119,0,20,passenger
11,22,119,0,20,passenger
11,23,119,0,20,passenger
11,24,119,0,20,passenger
11,25,119,0,20,passenger
11,26,119,0,20,passenger
11,27,119,0,20,passenger
11,28,119,0,20,passenger
11,29,119,0,20,passenger
11,30,119,0,20,passenger
11,31,119,0,20,passenger
11,32,119,0,20,passenger
11,33,119,0,20,passenger
11,34,119,0,20,passenger
11,35,119,0,20,passenger
11,36,119,0,20,passenger
11,37,119,0,20,passenger
11,38,119,0,20,passenger
11,39,119,0,20,passenger
11,40,119,0,20,passenger
11,41,119,0,20,passenger
11,42,119,0,20,passenger
11,43,119,0,20,passenger
11,44,119,0,20,passenger
11,45,119,0,20,passenger
11,46,119,0,20,passenger
11,47,119,0,20,passenger
11,48,119,0,20,passenger
11,49,119,0,20,passenger
